bank_id,category_id,offer_title,merchant_details,merchant_contact,offer_details_1,offer_details_2,offer_validity,discount,image_url,more_details_url
4,4,25% SAVINGS at CHARLES & KEITH STORE,CHARLES & KEITH STORE,,,,29th & 30th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1669969221charles-and-keith-logo-ef1079f43f11a34ef226dbbc387831823c996ed6.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at ALDO,ALDO,,,,29th & 30th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1669969272aldo-web-2ec5a77bf503e4e758322cd51fe37fdc41534ff0.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at TOMMY HILFIGER,TOMMY HILFIGER,0113085085,,,29th & 30th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1669969397Tommy-Hilfiger-47ebbcde78ff10824c842d21cbc5904fc8a7e1bd.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at ARMANI EXCHANGE,ARMANI EXCHANGE,,,,29th & 30th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1669969736Armani-Exchange-Logo-9130d401ae728aa468fb12147385f6257c72cc47.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at VERO MODA,VERO MODA,,One Galle Face Mall,,29th & 30th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1669970323Vero-Moda-abc8b9d39130b043af0fadf6d5f0fc66e87eb6e0.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at CARPISA,CARPISA,,One Galle Face Mall,,29th & 30th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1669970417Carpisa-3ead2920f591347c6e31dc1978c350ad40191269.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at YAMAMAY AT ONE GALLE FACE MALL,YAMAMAY AT ONE GALLE FACE MALL,,One Galle Face Mall,,29th & 30th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670005444Yamamay-f0369827c315daf99d18d3ef993f131e269eaabb.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at COTTON & THREAD,COTTON & THREAD,,Ja - Ela,,4th & 5th April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670005991cotton-thread-4f671b052203c1e2fe62f9a1d3153d46a11c2823.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at CEYLON CITY MART,CEYLON CITY MART,,Galle,,1st & 2nd April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS ON CLOTHING,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670006131ceylon-city-mart-53c28b07f4a1fbafe540635e6c59f8da5125b887.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at DOMINGO'S FASHION,DOMINGO'S FASHION,0773669221,Moratuwa,,28th & 29th March 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670006259Domingo27s-a8f003b4db175599bc37588d35e0db42d59f3179.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at THE FACTORY OUTLET (TFO),THE FACTORY OUTLET (TFO),0114651651,,,10th & 11th April 2025,20% SAVINGS ON CREDIT & 15% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670006312the-factory-outlet-tfo-2406b62e143dc2c63a80afcb852959e4cba008a4.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at CROCODILE,CROCODILE,0115992222,,,20th & 21st March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670006378Crocodile-ee4003a9e67cfd9f13762e08a7b4da7cc85d9237.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at CHENARA DODGE,CHENARA DODGE,0117701801,,,26th & 27th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670006532chenara-dodge-d4a1f2d2cadd0e6c70ba90421cf97f72d2032b5b.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at DILIGANZ,DILIGANZ,0112731407,,,15th & 16th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670006914Diliganz-LogoNewWith-M-O-D-G-W-01-4e1156f5f46c98b341ceaa90c1f1665afc7b8e4f.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at DIRALI - MARINO MALL,DIRALI - MARINO MALL,,Marino Mall,,15th & 16th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670007205Dirali-d404e1e5b41a1373e5ae37bcdaa2259577c1ee9f.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at THE BRANDS WAREHOUSE,THE BRANDS WAREHOUSE,0769613000,Wellawatte,,22d & 23rd March 2025,25% SAVINGS ON CREDIT & 15% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670007285brand-warehouse-ed3631f2dc574730544de3e074d73ee38970d284.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at MIMOSA,MIMOSA,0112372522,Colombo 3,,17th & 18th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670170113mimosa-b63195d595cd68ace4246922fb9b8f081cd9113c.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at THE VANTA STUDIOS,THE VANTA STUDIOS,0112372522,,,17th & 18th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670170163the-vanta-studios-9ec65bcf5ec2ca42cd02472e10f6a0a0d9f8d1d6.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,10% SAVINGS at KANDYGS HANDLOOMS,KANDYGS HANDLOOMS,,Colombo 5,,25th - 27th March 2025,"10% SAVINGS ON CREDIT & DEBIT CARDS (MIN. BILL VALUE RS. 5,000)",https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670170199Kandygs-handloom-3d5adb3a3121da7918c60463ebfc078ba6406cee.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at AMANTE,AMANTE,0112682828,,,2nd & 3rd April 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670170263amante-logo-358a12a86d2c9afa240a04716cbd0743fc2579d4.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,30% SAVINGS at ZIGZAG STORE,ZIGZAG STORE,0775887553,,,4th & 5th April 2025,30% SAVINGS ON CREDIT & 20% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670170391zig-zag-c66b7cc11e2b3ed775ddc61d12f6056a29ccd216.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at FASHION BUG,FASHION BUG,0112809900,,,"23rd March & 5th, 6th April 2025",25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670170549fashion-bug-logo-08d24960ce7fec597c444d958d160eea4cdec3a5.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at R V FASHION,R V FASHION,0112075280,,,28th & 29th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670174702r-v-fashion-9325ad82b2246383621ba224d0e67cc2fe422447.PNG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,15% SAVINGS at STING,STING,0112083020,,,9th & 10th April 2025,15% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670175081sting-725f5ed09f33898f0f42c165899af76a7e2c3881.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at DOUBLE XL,DOUBLE XL,0112599999,Colombo 4,,1st & 2nd April 2025,20% SAVINGS ON CREDIT & 15% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670175191double-xl-cf145e73799eab180c42660982a4832a10a93424.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at DXL AT ONE GALLE FACE MALL,DXL AT ONE GALLE FACE MALL,0112599999,One Galle Face Mall,,1st & 2nd April 2025,20% SAVINGS ON CREDIT & 15% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670175265dxl-17fb45410ab4281d9de60ba2eefdbdb002145dac.PNG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at ARIENTI,ARIENTI,0114335216,Colombo 03,,30th & 31st March 2025,"20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS (MIN. BILL VALUE RS. 7,500)",https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670175349Asset-1-3680ab4db35af956dc893d2dedcdaf0c340141f9.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at KELLY FELDER (WWW.KELLYFELDER.COM),KELLY FELDER (WWW.KELLYFELDER.COM),0774226227,,,29th & 30th March 2025,25% SAVINGS ON CREDIT & 20% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670175410kelly-felder-logo-c9132d3e2b50b76d2a83a23dbfbcbcba70206c06.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at NOLIMIT,NOLIMIT,,,,8th April 2025,25% SAVINGS ON CREDIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670175479nolimit-3853f78e5c25e13fd7a90b0e0367e0c8069a8bc9.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at COTTON ISLAND,COTTON ISLAND,,,,29th & 30th March 2025,20% SAVINGS ON CREDIT & 10% SAVINGS DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670175705cotton-island-5726423b8f1ba6a3e5720564f58602e809240528.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,15% SAVINGS at KREATION HOUSE OF COTTON,KREATION HOUSE OF COTTON,0112690357,,,28th - 30th March & 5th - 7th April 2025,15% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670175746Kreation-house-of-cotton-cbc9c4b70b3e12f0dcee7351c9ab5d0329a63b81.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at HANDLOOM GALLERY,HANDLOOM GALLERY,0112877633,,,"21st, 22nd, 31st March & 1st April 2025",20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670175815handloom-gallery-7d7a48026958d98576d7990c665f5d4935359bce.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at SRIYANI DRESS POINT,SRIYANI DRESS POINT,,,,31st March & 1st April 2025,20% SAVINGS ON CREDIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176191Screenshot%20(524).png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at SAREE MANDIR,SAREE MANDIR,0112559090,Colombo 06,,29th & 30th March 2025,25% SAVINGS ON CREDIT & 15% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176427saree-mandir-logo-large-7308344eba425767c2e70370a1eff721673857e6.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at PIYARA FASHION,PIYARA FASHION,0112642612,Moratuwa,,4th & 6th April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176487Piyara-Fashion-53170557bea8d225726223e2584051b15452ab9a.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at KADAPATHA CLOTHING,KADAPATHA CLOTHING,,,,5th & 6th April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176537kedapatha-clothing-695e3731724dca13e62be9cb07d1deb2765211ab.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,15% SAVINGS at DSI SHOWROOMS,DSI SHOWROOMS,,,,9th & 10th April 2025,15% SAVINGS ON CREDIT & 10% SAVINGS DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176576DSI-a5caa29b7f8a1190ee7fc25cec01b4ad75989fc1.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at DSI PREMIER OUTLETS,DSI PREMIER OUTLETS,,,,9th & 10th April 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176638dsi-premier-web-dac53c836dafd28128f7cfed1f164d8997b08b9e.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at ADIDAS @ DSI PREMIER SHOWROOMS,ADIDAS @ DSI PREMIER SHOWROOMS,,,,9th & 10th April 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176682addidas-481fa3005775e88823ae6a6a70dc8086c3a4f8d4.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at CLARKS @ DSI PREMIER SHOWROOMS,CLARKS @ DSI PREMIER SHOWROOMS,,,,9th & 10th April 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176729clarks-dsi-22c092ef4a80048647d2fbae2df7cb32b7332075.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at PUMA @ DSI PREMIER SHOWROOMS,PUMA @ DSI PREMIER SHOWROOMS,"0112582801, 0112081391",,,9th & 10th April 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176806Puma-red-logo02-5dd899cb42f52feae3ab2e38343ab24ed09e356f.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at REEBOK,REEBOK,"0112336651, 0112582702",,,9th & 10th April 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670176997Reebok01-73f8cefa66542152f9e52808a3d628d771c35117.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at HELANKA,HELANKA,0722303492,,,24th & 25th March 2025,"25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS EHELIYAGODA , RATHNAPURA ,MAHARAGAMA & PILIYANDALA",https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670177513helanka-web-74b8408a5d3810b586c27b85e98c0cd49652ffaf.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at SARATHCHANDRA TEXTILES,SARATHCHANDRA TEXTILES,0452261350,,,26th & 27th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670177558sarathchandra-textiles-1c1e8a6bd004bd1488e779a68403a1a1f9f1e076.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at SUPER FASHION,SUPER FASHION,0382231231,Panadura,,28th & 29th March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670177674Super-Fashion-Panadura-Logo-33df5b47b7e9882e4dc817c9aadbc15e1fe6020e.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at JUMP,JUMP,0773757075,Colombo 05,,1st - 3rd April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670177926Jump-41edb055f41193f3cda798078b2f8a71a6e6d5c6.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at ROMAFOUR,ROMAFOUR,0112580950,Colombo 4,,24th - 26th March & 9th - 11th April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670178054Romafour-5fafbc47272a062746f209f73445d068d45df2b8.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at ADIDAS,ADIDAS,"0112593527, 0112395797",,,20th & 21st March 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS KCC,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670178137addidas-481fa3005775e88823ae6a6a70dc8086c3a4f8d4.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at ENVOY MANSION,ENVOY MANSION,0112585808,Colombo 3,,20th & 21st March 2025,"25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS EXCLUDED ITEMS – SUITS, BLAZERS, FABRIC, TAILORING, SHERWANI, FOOTWEAR, CONSIGNMENT ITEMS, ALREADY DISCOUNTED ITEMS, AND GIFT VOUCHERS, ARE EXCLUDED FROM THE OFFER AND GENERAL CONDITIONS APPLY",https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670178482envoy-mansion-4470d599e1357410199e194752408f722ba2c217.JPG,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at HAMEEDIA,HAMEEDIA,0112335146,,,20th & 21st March 2025,"25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS EXCLUDED ITEMS – SUITS, BLAZERS, FABRIC, TAILORING, SHERWANI, FOOTWEAR, CONSIGNMENT ITEMS, ALREADY DISCOUNTED ITEMS, AND GIFT VOUCHERS, ARE EXCLUDED FROM THE OFFER AND GENERAL CONDITIONS APPLY.",https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670178549Ham-Logo-5add59bf56ac7ad4516d343a51a84d0cf4c2f06e.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at FASHION ENULI - MATHUGAMA,FASHION ENULI - MATHUGAMA,,Mathugama,,24th & 25th March 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670178663Enuli-Fashion-Logo-45244a713897cb48744e5bb44b94acdcf0c000c4.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at WWW.EDGECASUAL.COM,WWW.EDGECASUAL.COM,0768189633,,,20th & 21st March 2025 Credit & Debit Cards,25% SAVINGS ON CREDIT & 15% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670178706EDGE-LOGO-09975125f7bb69f5174915126b81ca28681bfd00.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at CIB SHOPPING CENTRE,CIB SHOPPING CENTRE,0112745969,,,4th & 5th April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670178794CIB-b4dbcbd3567b4c4a35127956d79f5ccbd6a0c41d.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at CIB CURTAINS,CIB CURTAINS,01128970345,Maharagama,,4th & 5th April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670178919cib-curtains-97d54cdb336909f20981420a9f07443f6233bbbe.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at WIJAYA SAREE MANDIRAYA,WIJAYA SAREE MANDIRAYA,0112896528,,,4th & 5th April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670178971Wijaya-Saree-Mandira-6fbee28c4249e4469dd401f1ce2d4a7de9c90c2e.jpg,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at UPTOWN,UPTOWN,,Kandy Uptown - Colombo 03,,5th & 6th April 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/1670244068uptown-kandy-f84e1f8fa7335d7bcb15ff4520acc83c7281652c.png,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,UPTO 40% at UNDER ARMOUR,UNDER ARMOUR,0115776233,"Colombo City Centre, Arcade Independence Square, Kandy City Centre, BuyAbans",,7th & 8th April 2025,UPTO 40% SAVINGS ON SELECTED PRODUCTS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/dQXqD1689218731.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,UPTO 60% at SKECHERS,SKECHERS,0115776999,"Colombo City Centre, Racecourse, Abans Elite - Colombo 03, Thalawathugoda, Boralesgamuwa, Katugastota, Kandy City Centre, BuyAbans",,7th & 8th April 2025,UPTO 60% SAVINGS ON SELECTED PRODUCTS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/VR9U61689218801.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,UPTO 70% at MINISO,MINISO,,"Colombo City Centre, One Galle Face, Kandy City Center, Union Place, Bambalapitiya, Boralesgamuwa & BuyAbans",,7th & 8th April 2025,UPTO 70% SAVINGS ON SELECTED PRODUCTS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/JaQF11689218853.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,10% SAVINGS at DOWN TOWN,DOWN TOWN,,Maharagama,,"29th, 30th March & 4th April 2025","10% SAVINGS ON TOTAL BILL (MIN. BILL RS. 15,000)",https://ndbbankweb.ndbbank.com/images/card-offers/companies/HLr3H1731997248.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at BAYLEEE,BAYLEEE,0714449760,Colombo City Center,,"31st March & 1st, 2nd April 2025",20% SAVINGS ON CREDIT & DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/c5elQ1731997457.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at COMFORTON,COMFORTON,0112372155,"Havelock City, OGF & Colombo 03",,15th & 16th March 2025,20% SAVINGS ON CREDIT CARDS & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/UtZ3U1731997620.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at PRASAD TEXTILE,PRASAD TEXTILE,0115238383,Piliyandala,,29th & 30th March 2025,"25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS (MIN. BILL VALUE RS. 6,000)",https://ndbbankweb.ndbbank.com/images/card-offers/companies/FWmOs1732088344.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at PRASAD FASHION SQUARE,PRASAD FASHION SQUARE,0112098599,"Homagama, Kottawa, Mathara",,29th & 30th March 2025,"25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS (MIN. BILL VALUE RS. 6,000)",https://ndbbankweb.ndbbank.com/images/card-offers/companies/FnTvN1731998153.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at MONDY,MONDY,0112372620,Colombo 3,,1st & 2nd April 2025,25% SAVINGS ON CREDIT & 15% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/Z3QtH1731998541.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at STUDIO CLOTHING,STUDIO CLOTHING,0774354457,Colombo 6,,"18th, 19th March & 9th, 10th April 2025",25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/WhqJB1731998888.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,30% SAVINGS at STRIPES & CHECKS,STRIPES & CHECKS,,All Outlets & Online,,5th & 6th April 2025,30% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/oALgW1731999042.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at REDVERS BULLER AT KELLY FELDER,REDVERS BULLER AT KELLY FELDER,0774226227,"Colombo 3, Online",,29th & 30th March 2025,25% SAVINGS ON CREDIT & 20% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/o9frh1731999520.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,25% SAVINGS at SAFFANS,SAFFANS,0112823722,Nugegoda. Kohuwala. Colpetty. Negombo. Kandy.,,4th & 5th April 2025,25% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/oXLtm1732005017.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,15% SAVINGS at P.G. MARTIN - COL. 3 (WWW.PGMARTIN.LK),P.G. MARTIN - COL. 3 (WWW.PGMARTIN.LK),0114341224,Colombo 3,,5th & 6th April 2025,15% SAVINGS ON TOTAL BILL,https://ndbbankweb.ndbbank.com/images/card-offers/companies/M0AqI1732005232.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
4,4,20% SAVINGS at CHOICE PARK,CHOICE PARK,0812304469,All Outlets,,24th March & 8th April 2025,20% SAVINGS ON CREDIT & 10% SAVINGS ON DEBIT CARDS,https://ndbbankweb.ndbbank.com/images/card-offers/companies/sZ8651732005331.webp,https://www.ndbbank.com/cards/card-offers/clothing-accessories
